dialog_id	en	filename	duration	postpause	speaker_id
s8_t4_meetprotector	The Protector claimed he was the only one who could lift Cassandra’s curse.	s8_t4_meetprotector_00	4	1	death
s8_t4_meetprotector	If she killed him, she would lose the opportunity.	s8_t4_meetprotector_01	4	1	death
s8_t4_meetprotector	She told him she would take her chances.	s8_t4_meetprotector_02	4	1	death
s8_t4_protectordead	The Protector was gone and so was his knowledge of how to use that machine.	s8_t4_protectordead_00	4	1	death
s8_t4_protectordead_2	But Cassandra wasn’t ready to give up that easily.	s8_t4_protectordead_01	4	1	death
s8_t4_protectordead_2	She had the Protector’s notes and documents, and all the time in the world.	s8_t4_protectordead_02	4	1	death
s8_t4_postfade	Several days later, Cassandra decided she was ready.	s8_t4_postfade_00	4	1	death
s8_t4_postfade	Nightmares flooded her consciousness as exhaustion took its toll.	s8_t4_postfade_01	4	1	death
s8_t4_specimens	The room contained not only machinery, but also the Protector's failed human experiments.	s8_t4_specimens	4	1	death
s8_t4_usewithenemies	The operation was quick and excruciating.	s8_t4_usewithenemies_00	4	1	death
s8_t4_usewithenemies	But from the pain, a new perception emerged.	s8_t4_usewithenemies_01	4	1	death
s8_t4_usewithenemies	She was finally free.	s8_t4_usewithenemies_02	4	1	death
s8_t4_removepower	Cassandra flipped the last lever and closed her eyes in anticipation.	s8_t4_removepower_00	4	1	death
s8_t4_removepower2	A short, but excruciating moment later her curse was lifted.	s8_t4_removepower_01	4	1	death
s8_t4_removepower3	She was finally free.	s8_t4_removepower_02	4	1	death
